ticker,status,buy_date,buy_price,buy_momentum_rank,sell_date,sell_price,sell_momentum_rank,holding_days
ENIL,closed,2007-10-08,462.9081475128645,12,2007-10-15,448.58580004900756,21,7
PRAENG,closed,2007-10-08,300.45,14,2007-10-22,297.85,23,14
CRISIL,closed,2007-10-08,293.32270231091593,21,2007-10-22,253.85539249173243,34,14
MADHUCON,closed,2007-10-08,250.8249180327869,22,2007-10-22,265.92524590163936,14,14
PRAJIND,closed,2007-10-08,185.13847317900235,4,2007-10-22,172.46021930904638,6,14
TATAINVEST,closed,2007-10-08,51.979074518852215,6,2007-10-22,51.400342103003396,7,14
DREDGECORP,closed,2007-10-08,603.1398895324772,23,2007-10-22,600.196068384511,19,14
APOLLOTYRE,closed,2007-10-15,34.27700153699678,22,2007-10-29,36.50037460966684,24,14
3MINDIA,closed,2007-10-15,1879.1760423531753,24,2007-10-29,1932.8855824099298,25,14
BERGEPAINT,closed,2007-10-08,14.7002016573135,15,2007-10-29,13.963023403111936,22,21
GSFC,closed,2007-10-22,39.75240156985442,16,2007-10-29,42.89212613438878,19,7
INDORAMA,closed,2007-10-22,56.484453781512606,25,2007-11-05,55.05882352941176,30,14
KANSAINER,closed,2007-10-22,25.159170056014275,26,2007-11-05,24.47200900836225,32,14
BALAJITELE,closed,2007-10-08,262.87063148680755,2,2007-11-05,288.71794822593785,9,28
PIDILITIND,closed,2007-10-29,48.158918344924544,8,2007-11-12,46.75264456004428,11,14
DREDGECORP,closed,2007-10-29,841.1478293455456,11,2007-11-12,1000.1632350215203,6,14
PTC,closed,2007-11-05,112.92317950872604,2,2007-11-12,101.9400940607574,2,7
HONAUT,closed,2007-11-05,1958.716037760185,22,2007-11-19,1919.8833280602366,26,14
RENUKA,closed,2007-10-15,9.786892587015561,4,2007-11-19,9.511666544243939,22,35
BALRAMCHIN,closed,2007-10-22,64.68856667107997,24,2007-11-19,82.57742655510411,25,28
BALAJITELE,closed,2007-11-12,299.271862055148,12,2007-11-19,323.60449671693794,16,7
