ticker,status,buy_date,buy_price,buy_momentum_rank,sell_date,sell_price,sell_momentum_rank,holding_days
THYROCARE,closed,2017-08-11,232.27,13,2017-10-13,231.57,20,63
AGARIND,closed,2017-08-11,542.4,15,2017-10-13,505.25,67,63
HINDCOMPOS,closed,2017-08-11,534.9,18,2017-12-13,459.15,57,124
CGCL,closed,2017-08-11,13.9,4,2018-02-14,25.3,,187
PCBL,closed,2017-08-11,61.17,2,2018-02-14,121.42,,187
GPTINFRA,closed,2017-08-11,34.15,3,2018-02-14,47.96,,187
NDL,closed,2017-08-11,4.48,5,2018-02-14,4.89,188,187
TPLPLASTEH,closed,2017-08-11,44.49,7,2018-02-14,51.72,,187
SHARDAMOTR,closed,2017-08-11,260.48,8,2018-02-14,245.14,59,187
GULPOLY,closed,2017-08-11,72.17,9,2018-02-14,67.58,,187
COFORGE,closed,2017-08-11,95.92,10,2018-02-14,166.09,58,187
SURYAROSNI,closed,2017-08-11,62.63,11,2018-02-14,118.43,27,187
JAYAGROGN,closed,2017-08-11,493.3,12,2018-02-14,384.05,163,187
BEPL,closed,2017-08-11,50.57,14,2018-02-14,120.17,,187
VENKEYS,closed,2017-08-11,1719.4,17,2018-02-14,2829.9,,187
DWARKESH,closed,2017-10-13,76.6,6,2018-02-14,41.7,223,124
TARIL,closed,2017-10-13,15.15,7,2018-04-18,13.58,,187
HEG,closed,2017-10-13,260.43,13,2018-04-18,546.82,,187
FILATEX,closed,2017-12-13,21.68,14,2018-04-18,17.27,129,126
VISAKAIND,closed,2018-02-14,143.17,6,2018-04-18,143.46,24,63
EVERESTIND,closed,2018-02-14,571.4237641578097,11,2018-04-18,484.9924048549968,33,63
PPAP,closed,2018-02-14,550.379735383693,12,2018-06-18,564.0160237071175,50,124
THANGAMAYL,closed,2018-02-14,274.23,15,2018-06-18,231.84,20,124
GRAVITA,closed,2018-02-14,156.8,4,2018-06-18,156.95,17,124
SHAKTIPUMP,closed,2018-02-14,95.1,8,2018-06-18,88.84,109,124
NATHBIOGEN,closed,2018-02-14,509.1,9,2018-06-18,453.5,63,124
BUTTERFLY,closed,2018-02-14,551.9,14,2018-08-16,290.0,29,183
MANINDS,closed,2018-04-18,139.55,7,2018-08-16,109.85,80,120
MASTEK,closed,2018-04-18,587.8,9,2018-08-16,552.85,19,120
JINDWORLD,closed,2017-10-13,24.3,1,2018-08-16,20.01,92,307
SAREGAMA,closed,2018-02-14,76.18,5,2018-08-16,63.81,39,183
BIRLANU,closed,2018-02-14,1808.85,16,2018-08-16,2170.6,18,183
TVSELECT,closed,2018-04-18,487.2,14,2018-08-16,344.75,22,120
GNA,closed,2018-04-18,268.27,15,2018-10-22,182.5,81,187
AURIONPRO,closed,2018-06-18,110.55,15,2018-10-22,75.33,56,126
GOACARBON,closed,2018-02-14,1004.45,1,2018-10-22,586.95,93,250
ACE,closed,2018-02-14,191.2,7,2018-10-22,100.8,21,250
INDIAGLYCO,closed,2018-02-14,274.75,10,2018-10-22,198.88,33,250
GMBREW,closed,2018-06-18,712.08,6,2018-10-22,434.88,75,126
MMFL,closed,2018-06-18,360.03,8,2018-10-22,299.25,23,126
CIGNITITEC,closed,2018-08-16,385.7044895729234,10,2018-12-21,367.4157056323441,22,127
LUMAXTECH,closed,2018-08-16,210.7,15,2018-12-21,192.8,23,127
SASKEN,closed,2018-06-18,1091.55,5,2018-12-21,656.2,56,186
OPTIEMUS,closed,2018-08-16,174.05,3,2018-12-21,129.9,24,127
HINDOILEXP,closed,2018-08-16,148.05,14,2018-12-21,121.0,73,127
WSTCSTPAPR,closed,2018-10-22,346.7,6,2018-12-21,309.8,41,60
NRAIL,closed,2018-10-22,502.25,8,2018-12-21,420.0,64,60
TASTYBITE,closed,2018-10-22,8168.5,12,2018-12-21,8900.75,21,60
POWERMECH,closed,2018-10-22,435.75,13,2019-02-20,398.68,30,121
PRAJIND,closed,2018-10-22,103.95,15,2019-02-20,140.2,,121
GPIL,closed,2018-02-14,28.04,3,2019-02-20,12.76,213,371
EXCELINDUS,closed,2018-04-18,1189.25,4,2019-02-20,991.25,,308
PGHL,closed,2018-06-18,2434.45,13,2019-02-20,2973.95,,247
INTELLECT,closed,2018-08-16,249.8,9,2019-02-20,162.5,,188
BIRLANU,closed,2018-10-22,2028.75,9,2019-02-20,1591.55,38,121
ANDHRAPAP,closed,2018-10-22,93.81,10,2019-02-20,89.63,,121
RESPONIND,closed,2018-12-21,85.4,3,2019-02-20,93.3,,61
JWL,closed,2018-12-21,27.35,9,2019-04-25,18.75,,125
VINDHYATEL,closed,2018-12-21,1927.05,13,2019-04-25,1345.05,,125
GAEL,closed,2018-12-21,62.86,14,2019-04-25,53.13,,125
ZYDUSWELL,closed,2018-12-21,271.43,12,2019-06-27,270.89,50,188
RSYSTEMS,closed,2019-02-20,48.6,13,2019-06-27,42.5,13,127
VMART,closed,2018-08-16,720.65,7,2019-06-27,560.86,52,315
USHAMART,closed,2018-12-21,37.1,6,2019-06-27,27.1,53,188
FILATEX,closed,2018-12-21,29.78,15,2019-06-27,18.85,54,188
BIRLACABLE,closed,2019-02-20,153.07063547708586,1,2019-06-27,90.91979093632482,,127
SAKUMA,closed,2019-02-20,6.88,4,2019-06-27,3.46,56,127
PUNJABCHEM,closed,2019-02-20,652.65,7,2019-08-28,549.75,65,189
NELCO,closed,2019-02-20,227.4,10,2019-08-28,219.45,133,189
SEAMECLTD,closed,2019-02-20,322.9,3,2019-08-28,328.75,17,189
UNIVCABLES,closed,2019-02-20,196.35,11,2019-08-28,150.6,60,189
TTKPRESTIG,closed,2019-02-20,660.21,14,2019-08-28,569.77,19,189
SIRCA,closed,2019-06-27,149.98,2,2019-11-01,83.05,106,127
ALANKIT,closed,2019-06-27,31.6,16,2019-11-01,15.8,128,127
COFORGE,closed,2018-08-16,262.45,6,2019-11-01,311.75,30,442
DALMIASUG,closed,2019-04-25,114.75,4,2019-11-01,95.25,41,190
HESTERBIO,closed,2019-06-27,1817.45,8,2019-11-01,1620.85,21,127
PRIVISCL,closed,2019-06-27,525.0,11,2019-11-01,491.1,24,127
SOLARA,closed,2019-08-28,400.11,3,2020-01-02,394.31,,127
ZYDUSWELL,closed,2019-08-28,325.37,16,2020-01-02,294.76,,127
IOLCP,closed,2019-02-20,38.02,2,2020-01-02,34.86,49,316
ALKYLAMINE,closed,2019-02-20,279.58,15,2020-01-02,465.68,,316
DHAMPURSUG,closed,2019-04-25,224.25,2,2020-01-02,233.5,,252
